596,16,1
597,8,1
598,7,1
599,5,1
600,7,1
601,8,1
601,14,1
602,11,1
603,8,1
604,6,1
604,8,1
604,16,1
605,2,1
605,4,1
606,1,1
606,2,1
606,3,1
606,11,1
606,15,1
607,1,1
607,11,1
607,15,1
608,5,1
609,8,1
609,14,1
610,8,1
610,16,1
611,8,1
612,3,1
612,4,1
613,8,1
614,5,1
614,14,1
615,5,1
616,8,1
617,8,1
618,14,1
619,1,1
619,8,1
619,16,1
620,8,1
621,5,1
622,8,1
622,16,1
623,8,1
623,16,1
624,8,1
625,8,1
625,14,1
626,3,1
626,4,1
626,12,1
627,17,1
628,5,1
629,5,1
630,5,1
630,8,1
631,8,1
632,5,1
633,14,1
634,5,1
635,8,1
635,16,1
636,5,1
637,8,1
638,5,1
639,5,1
640,8,1
641,8,1
641,17,1
642,1,1
642,2,1
642,13,1
643,5,1
643,8,1
644,8,1
645,5,1
646,13,1
647,1,1
647,2,1
647,9,1
648,8,1
648,14,1
649,5,1
650,5,1
651,5,1
651,8,1
652,8,1
653,6,1
653,16,1
654,8,1
655,3,1
655,4,1
655,12,1
656,16,1
657,5,1
658,5,1
659,17,1
660,8,1
661,1,1
662,8,1
663,8,1
664,8,1
665,5,1
665,15,1
666,8,1
667,2,1
667,3,1
667,4,1
667,5,1
667,9,1
668,2,1
668,15,1
669,1,1
669,8,1
669,16,1
670,8,1
671,8,1
671,16,1
672,8,1
673,15,1
674,6,1
675,7,1
675,8,1
676,7,1
677,8,1
678,8,1
679,8,1
679,14,1
680,1,1
680,2,1
680,5,1
680,17,1
681,14,1
682,5,1
682,14,1
683,1,1
683,15,1
683,16,1
684,8,1
685,1,1
686,13,1
686,16,1
687,16,1
688,8,1
688,14,1
689,8,1
690,8,1
691,5,1
692,8,1
693,8,1
694,8,1
695,1,1
695,2,1
696,5,1
697,8,1
698,6,1
698,10,1
698,16,1
699,5,1
699,14,1
700,3,1
700,4,1
701,5,1
702,2,1
702,4,1
703,8,1
704,8,1
705,18,1
706,8,1
707,6,1
708,5,1
709,5,1
709,15,1
710,5,1
711,3,1
712,8,1
713,7,1
714,8,1
715,8,1
715,11,1
716,5,1
717,8,1
718,7,1
719,5,1
720,8,1
721,8,1
722,13,1
722,16,1
723,6,1
724,1,1
724,2,1
724,16,1
725,5,1
726,5,1
726,11,1
727,1,1
727,2,1
727,14,1
727,16,1
728,1,1
728,15,1
729,8,1
730,5,1
731,3,1
731,15,1
732,11,1
732,16,1
733,5,1
734,8,1
735,3,1
735,5,1
735,16,1
736,10,1
737,5,1
738,1,1
738,15,1
738,16,1
739,8,1
740,15,1
740,17,1
741,5,1
742,5,1
742,14,1
743,5,1
743,8,1
744,2,1
744,4,1
745,4,1
745,8,1
746,7,1
747,8,1
748,8,1
749,7,1
750,17,1
751,2,1
752,5,1
752,6,1
753,8,1
754,8,1
754,14,1
755,5,1
755,8,1
756,8,1
757,8,1
758,8,1
759,7,1
760,8,1
761,5,1
761,8,1
762,5,1
763,8,1
764,8,1
765,11,1
766,5,1
766,8,1
767,17,1
768,8,1
769,8,1
769,14,1
770,1,1
770,15,1
770,17,1
771,8,1
772,16,1
773,3,1
773,4,1
773,12,1
774,5,1
775,5,1
776,1,1
776,16,1
777,7,1
778,5,1
778,9,1
778,14,1
778,15,1
779,8,1
780,8,1
781,7,1
782,9,1
783,8,1
784,5,1
784,8,1
785,8,1
786,8,1
787,5,1
788,1,1
788,2,1
788,16,1
789,5,1
789,11,1
790,8,1
790,13,1
791,4,1
791,5,1
792,8,1
792,14,1
793,14,1
794,5,1
794,14,1
795,8,1
796,8,1
797,5,1
797,14,1
798,2,1
798,4,1
799,1,1
799,2,1
800,4,1
800,5,1
800,9,1
801,5,1
802,8,1
803,5,1
804,8,1
805,1,1
805,13,1
805,16,1
806,8,1
807,5,1
808,5,1
808,8,1
809,8,1
810,14,1
811,8,1
812,8,1
813,8,1
814,5,1
814,14,1
815,8,1
816,8,1
817,2,1
817,4,1
818,5,1
818,12,1
819,5,1
820,8,1
821,8,1
821,16,1
822,5,1
823,5,1
824,8,1
825,1,1
825,2,1
825,16,1
826,4,1
826,5,1
827,5,1
827,8,1
827,14,1
828,1,1
828,16,1
829,5,1
830,11,1
831,11,1
832,8,1
833,8,1
834,8,1
835,8,1
836,5,1
836,8,1
837,8,1
838,1,1
838,2,1
838,15,1
838,16,1
839,6,1
839,8,1
840,8,1
841,5,1
841,14,1
842,8,1
843,8,1
844,8,1
845,5,1
846,8,1
847,1,1
847,6,1
847,8,1
848,7,1
849,5,1
850,1,1
850,16,1
851,8,1
852,5,1
853,5,1
853,8,1
854,8,1
855,6,1
855,8,1
855,14,1
855,16,1
856,5,1
856,6,1
857,5,1
858,6,1
859,5,1
860,5,1
861,8,1
862,8,1
863,6,1
863,8,1
864,8,1
865,1,1
866,8,1
867,8,1
868,11,1
869,15,1
869,16,1
870,4,1
870,5,1
871,8,1
871,16,1
872,8,1
873,4,1
873,8,1
873,9,1
874,1,1
875,8,1
876,3,1
876,4,1
877,14,1
878,16,1
879,11,1
879,16,1
880,5,1
880,8,1
880,14,1
881,8,1
882,14,1
883,8,1
884,8,1
885,2,1
885,17,1
886,5,1
886,14,1
887,12,1
887,14,1
888,12,1
888,14,1
889,5,1
889,12,1
890,8,1
890,14,1
891,13,1
891,16,1
892,13,1
892,16,1
893,5,1
894,13,1
894,16,1
895,5,1
895,12,1
895,14,1
896,8,1
896,16,1
897,5,1
897,8,1
898,5,1
898,6,1
899,5,1
899,13,1
899,14,1
899,16,1
900,8,1
900,14,1
900,17,1
901,10,1
901,13,1
902,12,1
902,14,1
903,5,1
903,14,1
904,5,1
904,14,1
905,4,1
905,8,1
906,12,1
907,2,1
907,4,1
907,8,1
907,12,1
908,8,1
908,14,1
908,17,1
909,5,1
910,10,1
911,8,1
912,8,1
912,13,1
912,15,1
912,16,1
913,2,1
913,14,1
914,8,1
915,5,1
916,14,1
916,16,1
917,16,1
918,10,1
918,14,1
918,16,1
919,13,1
919,14,1
919,16,1
920,14,1
921,5,1
921,14,1
921,16,1
922,5,1
923,5,1
923,12,1
924,5,1
924,14,1
925,5,1
925,14,1
926,12,1
927,5,1
927,8,1
928,1,1
928,2,1
929,2,1
930,6,1
930,10,1
930,13,1
931,8,1
931,14,1
932,8,1
933,5,1
933,12,1
933,14,1
934,5,1
934,8,1
934,17,1
935,5,1
936,8,1
937,8,1
938,13,1
939,5,1
940,2,1
940,5,1
941,8,1
942,8,1
943,5,1
944,8,1
944,14,1
945,8,1
946,5,1
946,13,1
947,8,1
948,6,1
948,8,1
949,8,1
950,6,1
950,8,1
951,12,1
952,18,1
953,16,1
954,8,1
955,18,1
956,11,1
956,15,1
957,1,1
957,2,1
957,14,1
957,17,1
958,5,1
958,8,1
959,8,1
960,8,1
961,8,1
962,8,1
962,14,1
963,5,1
963,12,1
964,14,1
964,17,1
965,13,1
966,8,1
967,8,1
967,17,1
968,1,1
969,8,1
970,8,1
971,14,1
972,5,1
972,8,1
973,7,1
974,2,1
974,4,1
975,8,1
975,14,1
976,5,1
976,8,1
977,8,1
978,1,1
978,2,1
978,16,1
979,8,1
979,17,1
980,16,1
981,8,1
982,8,1
983,1,1
983,8,1
983,18,1
984,8,1
984,16,1
985,1,1
985,6,1
986,6,1
987,6,1
988,5,1
989,5,1
990,8,1
990,16,1
991,1,1
991,16,1
992,4,1
992,5,1
993,8,1
994,4,1
994,5,1
994,18,1
995,18,1
996,2,1
996,4,1
996,9,1
997,4,1
997,5,1
998,2,1
998,4,1
998,5,1
999,4,1
999,8,1
1000,4,1
1000,8,1
1001,4,1
1001,5,1
1001,8,1
1002,2,1
1002,4,1
1003,4,1
1003,5,1
1004,2,1
1004,4,1
1005,4,1
1005,5,1
1005,13,1
1006,2,1
1006,4,1
1006,9,1
1006,15,1
1007,5,1
1008,4,1
1008,5,1
1009,3,1
1009,4,1
1009,12,1
1010,3,1
1010,4,1
1011,3,1
1011,4,1
1011,12,1
1012,3,1
1012,4,1
1013,4,1
1013,8,1
1014,8,1
1015,4,1
1015,5,1
1015,12,1
1016,3,1
1016,4,1
1016,12,1
1017,2,1
1017,3,1
1017,4,1
1017,12,1
1018,2,1
1018,4,1
1018,12,1
1019,3,1
1019,4,1
1019,12,1
1020,3,1
1020,4,1
1021,6,1
1022,12,1
1023,1,1
1023,16,1
1024,1,1
1024,15,1
1024,16,1
1025,8,1
1026,7,1
1027,8,1
1028,8,1
1029,5,1
1030,8,1
1030,14,1
1031,8,1
1032,5,1
1032,8,1
1033,8,1
1033,14,1
1034,1,1
1034,16,1
1035,1,1
1035,2,1
1036,7,1
1036,8,1
1037,8,1
1038,8,1
1039,6,1
1039,8,1
1040,8,1
1041,16,1
1042,8,1
1043,5,1
1043,12,1
1043,14,1
1044,8,1
1045,8,1
1045,14,1
1046,5,1
1046,8,1
1047,6,1
1047,8,1
1048,8,1
1049,8,1
1050,3,1
1050,4,1
1050,5,1
1051,13,1
1052,5,1
1052,12,1
1052,14,1
1053,5,1
1053,12,1
1053,14,1
1054,6,1
1054,10,1
1055,10,1
1055,16,1
1056,2,1
1057,14,1
1057,17,1
1058,2,1
1058,4,1
1058,5,1
1058,9,1
1059,5,1
1060,16,1
1061,5,1
1061,15,1
1062,5,1
1062,17,1
1063,5,1
1064,5,1
1065,5,1
1065,12,1
1066,8,1
1067,5,1
1067,12,1
1068,6,1
1068,8,1
1069,2,1
1069,8,1
1070,13,1
1070,16,1
1071,12,1
1072,12,1
1072,14,1
1073,6,1
1073,16,1
1074,8,1
1074,17,1
1075,5,1
1076,13,1
1076,16,1
1077,8,1
1077,12,1
1078,8,1
1078,14,1
1078,17,1
1079,8,1
1080,8,1
1081,4,1
1081,8,1
1081,9,1
1081,15,1
1082,5,1
1083,8,1
1084,1,1
1084,14,1
1085,1,1
1085,14,1
1086,1,1
1087,8,1
1088,8,1
1089,11,1
1090,7,1
1091,5,1
1092,7,1
1093,8,1
1094,1,1
1095,7,1
1096,1,1
1096,8,1
1097,5,1
1098,8,1
1099,5,1
1099,8,1
1100,8,1
1101,8,1
1102,2,1
1102,18,1
1103,8,1
1104,8,1
1105,8,1
1106,7,1
1107,7,1
1108,8,1
1109,5,1
1110,5,1
1110,9,1
1111,1,1
1111,2,1
1111,15,1
1111,16,1
1112,11,1
1113,1,1
1113,2,1
1113,15,1
1113,16,1
1114,11,1
1115,8,1
1116,8,1
1117,5,1
1117,8,1
1118,1,1
1118,8,1
1119,5,1
1120,5,1
1121,14,1
1122,7,1
1123,8,1
1124,8,1
1125,8,1
1126,8,1
1127,5,1
1128,7,1
1129,7,1
1130,5,1
1130,8,1
1131,7,1
1132,3,1
1132,5,1
1133,7,1
1133,8,1
1134,8,1
1135,3,1
1135,5,1
1135,16,1
1136,6,1
1136,10,1
1136,16,1
1137,10,1
1138,10,1
1139,8,1
1140,8,1
1141,8,1
1142,5,1
1143,14,1
1144,5,1
1145,8,1
1146,5,1
1147,8,1
1148,8,1
1149,8,1
1149,16,1
1150,5,1
1151,5,1
1152,11,1
1153,7,1
1154,1,1
1155,5,1
1156,5,1
1156,8,1
1156,14,1
1157,8,1
1158,5,1
1159,5,1
1159,15,1
1160,8,1
1161,8,1
1162,8,1
1162,17,1
1163,6,1
1163,8,1
1163,10,1
1164,5,1
1165,1,1
1166,8,1
1166,14,1
1166,17,1
1167,5,1
1167,17,1
1168,8,1
1169,8,1
1170,8,1
1171,5,1
1171,14,1
1172,7,1
1173,8,1
1174,7,1
1175,7,1
1176,8,1
1177,5,1
1178,1,1
1178,2,1
1178,8,1
1178,15,1
1178,17,1
1179,1,1
1179,2,1
1179,5,1
1179,14,1
1180,1,1
1180,2,1
1181,15,1
1182,1,1
1182,15,1
1182,16,1
1182,17,1
1183,1,1
1183,18,1
1184,5,1
1185,8,1
1186,2,1
1186,17,1
1187,1,1
1187,3,1
1187,4,1
1187,15,1
1187,16,1
1187,17,1
1188,15,1
1189,8,1
1190,8,1
1190,17,1
1191,18,1
1192,1,1
1192,2,1
1192,14,1
1192,15,1
1192,17,1
1193,5,1
1193,8,1
1193,14,1
1194,13,1
1194,16,1
1195,6,1
1195,8,1
1196,1,1
1196,11,1
1196,15,1
1196,16,1
1197,1,1
1197,2,1
1197,5,1
1197,11,1
1197,15,1
1198,2,1
1198,14,1
1199,8,1
1199,17,1
1200,1,1
1200,16,1
1201,11,1
1201,16,1
1202,1,1
1202,5,1
1202,12,1
1203,1,1
1203,6,1
1203,8,1
1204,1,1
1204,8,1
1204,17,1
1205,3,1
1205,5,1
1206,8,1
1206,17,1
1207,8,1
1208,5,1
1208,14,1
1209,6,1
1209,8,1
1209,16,1
1210,8,1
1211,5,1
1211,14,1
1212,8,1
1213,13,1
1213,15,1
1214,1,1
1214,8,1
1214,17,1
1215,5,1
1215,6,1
1216,5,1
1217,5,1
1217,8,1
1218,8,1
1219,5,1
1220,1,1
1220,15,1
1220,16,1
1221,5,1
1221,11,1
1222,1,1
1222,8,1
1222,17,1
1223,5,1
1223,8,1
1224,5,1
1224,8,1
1224,14,1
1225,8,1
1226,8,1
1227,8,1
1227,14,1
1228,6,1
1228,10,1
1228,16,1
1229,16,1
1230,8,1
1230,17,1
1231,8,1
1232,10,1
1232,13,1
1232,16,1
1233,8,1
1233,15,1
1234,2,1
1235,5,1
1235,11,1
1236,5,1
1236,17,1
1237,5,1
1238,11,1
1239,2,1
1239,5,1
1239,8,1
1240,6,1
1240,10,1
1240,16,1
1241,1,1
1241,2,1
1241,5,1
1241,11,1
1242,2,1
1242,17,1
1243,8,1
1243,17,1
1244,1,1
1244,8,1
1244,13,1
1244,14,1
1244,16,1
1245,5,1
1245,14,1
1246,18,1
1247,10,1
1247,16,1
1248,8,1
1249,5,1
1249,13,1
1249,16,1
1250,5,1
1250,15,1
1251,8,1
1252,8,1
1252,17,1
1253,5,1
1253,8,1
1254,2,1
1254,3,1
1254,15,1
1254,16,1
1255,1,1
1255,2,1
1256,5,1
1256,8,1
1257,1,1
1257,8,1
1257,14,1
1258,5,1
1258,11,1
1259,5,1
1259,8,1
1260,8,1
1261,5,1
1262,3,1
1262,4,1
1262,12,1
1263,18,1
1264,10,1
1264,13,1
1265,5,1
1266,8,1
1266,14,1
1267,1,1
1267,2,1
1267,8,1
1268,5,1
1268,8,1
1268,12,1
1269,7,1
1269,17,1
1270,8,1
1270,14,1
1271,1,1
1271,2,1
1272,5,1
1273,8,1
1274,5,1
1274,17,1
1275,8,1
1276,8,1
1276,14,1
1277,5,1
1278,8,1
1278,12,1
1278,17,1
1279,8,1
1279,17,1
1280,8,1
1281,15,1
1282,8,1
1283,2,1
1284,1,1
1284,5,1
1284,18,1
1285,8,1
1286,8,1
1286,15,1
1287,5,1
1287,14,1
1288,5,1
1289,8,1
1289,14,1
1290,7,1
1291,5,1
1292,8,1
1293,6,1
1294,14,1
1295,7,1
1296,8,1
1297,5,1
1298,5,1
1298,8,1
1299,7,1
1300,1,1
1300,11,1
1300,15,1
1300,16,1
1301,11,1
1302,11,1
1303,11,1
1304,11,1
1305,11,1
1306,11,1
1307,11,1
1308,11,1
1309,11,1
1310,5,1
1310,11,1
1311,11,1
1312,11,1
1312,16,1
1313,11,1
1314,11,1
1314,15,1
1315,1,1
1315,11,1
1316,11,1
1317,11,1
1318,11,1
1318,14,1
1319,11,1
1320,11,1
1321,11,1
1322,16,1
1323,10,1
1323,16,1
1324,11,1
1325,11,1
1326,11,1
1327,11,1
1328,11,1
1329,11,1
1330,8,1
1331,6,1
1331,16,1
1332,5,1
1332,14,1
1333,8,1
1334,11,1
1334,16,1
1335,1,1
